monotonic_ns,timestamp_ns,time_s,status,pqr_P_rad_s,pqr_Q_rad_s,pqr_R_rad_s,acc_X_m_s2,acc_Y_m_s2,acc_Z_m_s2
17234050012,1763493623932219794,377723.822346,4128768,-0.001403,0.003491,-0.000166,0.374139,-9.755413,-0.804187
17235045823,1763493623933215624,377723.823346,4128768,-0.001784,-0.001453,-0.002214,0.367774,-9.747454,-0.807464
17236032561,1763493623934202343,377723.824346,4128768,-0.000141,0.001397,-0.003442,0.367776,-9.742618,-0.802725
17237022779,1763493623935192580,377723.825346,4128768,-0.000986,0.001017,0.000240,0.354954,-9.755428,-0.788442
17238003591,1763493623936173391,377723.826346,4128768,0.001882,0.000616,-0.001790,0.374020,-9.752163,-0.786780
17238914272,1763493623937084036,377723.827346,4128768,-0.000986,0.000187,0.000647,0.366044,-9.744183,-0.790019
17239899417,1763493623938069218,377723.828346,4128768,-0.000937,-0.000232,-0.003040,0.372570,-9.736242,-0.813872
17241039857,1763493623939209658,377723.829346,4128768,0.000266,-0.003536,-0.002589,0.364477,-9.758591,-0.799456
17242022428,1763493623940192210,377723.830346,4128768,-0.002175,0.000584,-0.003859,0.351718,-9.755430,-0.798012
17243013276,1763493623941182670,377723.831346,4128768,-0.005475,-0.000652,-0.001405,0.378819,-9.736174,-0.788421
17244079106,1763493623942246444,377723.832346,4128768,-0.001393,0.000583,0.000663,0.372525,-9.736241,-0.799576
17245056676,1763493623943224051,377723.833346,4128768,-0.001791,-0.001073,-0.002621,0.369292,-9.756991,-0.789953
17246062599,1763493623944231529,377723.834346,4128768,-0.000197,0.003108,0.001888,0.372456,-9.737837,-0.796370
17247007262,1763493623945173248,377723.835346,4128768,-0.006289,-0.003524,-0.001397,0.367607,-9.749058,-0.794702
17248058073,1763493623946227503,377723.836346,4128768,-0.000978,-0.002724,-0.002613,0.385132,-9.742577,-0.794620
17248966459,1763493623947135963,377723.837346,4128768,-0.002991,0.000173,-0.002215,0.369417,-9.745829,-0.807480
17249979418,1763493623948148182,377723.838346,4128768,-0.007929,-0.001514,-0.001828,0.362856,-9.749004,-0.791546
17250994414,1763493623949163771,377723.839346,4128768,-0.006311,-0.001459,0.002660,0.364462,-9.750639,-0.802659
17251989429,1763493623950159212,377723.840346,4128768,-0.005443,-0.001888,-0.002232,0.374023,-9.733067,-0.796355
17253051518,1763493623951221300,377723.841346,4128768,-0.001359,-0.003133,-0.003413,0.366017,-9.749034,-0.789938
17253896719,1763493623952066501,377723.842346,4128768,-0.007504,-0.000676,-0.002648,0.358051,-9.744250,-0.794780
17255044011,1763493623953213793,377723.843346,4128768,-0.003831,-0.001489,-0.000166,0.359811,-9.742657,-0.804377
17256025415,1763493623954195216,377723.844346,4128768,-0.001398,-0.001469,-0.000978,0.362938,-9.739439,-0.799609
17257007115,1763493623955176786,377723.845346,4128768,-0.003434,-0.001467,-0.001399,0.355018,-9.750624,-0.804358
17257988334,1763493623956158134,377723.846346,4128768,-0.000175,0.000162,-0.000579,0.369459,-9.750679,-0.820129
17259037163,1763493623957207001,377723.847346,4128768,-0.002193,-0.003144,-0.001792,0.366213,-9.760251,-0.816892
17259980604,1763493623958149998,377723.848346,4128768,-0.003019,-0.000241,-0.002222,0.364539,-9.749040,-0.799551
17260971138,1763493623959140939,377723.849346,4128768,-0.005882,0.000186,-0.000199,0.356654,-9.737841,-0.802862
17261952764,1763493623960122546,377723.850346,4128768,-0.002201,0.000170,-0.001402,0.356615,-9.747497,-0.815450
17262938353,1763493623961108024,377723.851346,4128768,-0.005421,0.000949,-0.005116,0.362880,-9.742676,-0.804286
17264025719,1763493623962195520,377723.852346,4128768,-0.002583,0.003459,-0.003884,0.372425,-9.734673,-0.799524
17265007179,1763493623963176961,377723.853346,4128768,-0.002205,-0.002284,0.000243,0.366055,-9.744234,-0.801075
17268586610,1763493623966756115,377723.854346,4128768,-0.001396,-0.000236,-0.000986,0.372405,-9.745791,-0.794687
17268620425,1763493623966790282,377723.855346,4128768,0.000664,-0.003131,-0.002602,0.372502,-9.749025,-0.797840
17268640277,1763493623966810133,377723.856346,4128768,-0.003023,-0.000636,-0.000180,0.367555,-9.739355,-0.785218
17269006924,1763493623967176688,377723.857346,4128768,-0.003427,-0.000246,-0.003856,0.375544,-9.734599,-0.797841
17269989494,1763493623968159295,377723.858346,4128768,0.000684,-0.001068,-0.002596,0.367712,-9.732990,-0.802793
17270970787,1763493623969140588,377723.859346,4128768,-0.001378,0.000978,-0.003851,0.363053,-9.736233,-0.813967
17271951598,1763493623970121381,377723.860346,4128768,-0.000949,-0.001065,-0.001379,0.359839,-9.731524,-0.810823
17272933484,1763493623971103266,377723.861346,4128768,-0.000966,-0.001900,-0.002209,0.378805,-9.741047,-0.797834
17273987795,1763493623972157577,377723.862346,4128768,0.002287,0.001427,-0.001379,0.359753,-9.749069,-0.801113
17274969384,1763493623973139185,377723.863346,4128768,-0.004240,-0.000657,-0.001826,0.366063,-9.745840,-0.797871
17275950417,1763493623974120218,377723.864346,4128768,-0.003853,-0.002711,0.001066,0.356515,-9.747474,-0.804321
17276931469,1763493623975101289,377723.865346,4128768,-0.002189,-0.003129,0.000668,0.351841,-9.747494,-0.812257
17277912633,1763493623976082433,377723.866346,4128768,-0.001354,0.001786,-0.002619,0.364547,-9.736298,-0.809102
17278937647,1763493623977107189,377723.867346,4128768,-0.000161,-0.002310,0.000679,0.372452,-9.749050,-0.796256
17279923514,1763493623978093297,377723.868346,4128768,-0.004654,0.001398,-0.000998,0.375700,-9.739464,-0.809018
17281014714,1763493623979183200,377723.869346,4128768,0.000649,0.001004,0.000253,0.362787,-9.749050,-0.804161
17282058062,1763493623980225993,377723.870346,4128768,-0.004637,-0.002321,0.000240,0.378993,-9.753832,-0.815304
17283000948,1763493623981168878,377723.871346,4128768,-0.002608,0.001818,0.000232,0.366150,-9.752195,-0.802711
17284035740,1763493623982203986,377723.872346,4128768,0.002324,-0.003951,-0.002164,0.361320,-9.745814,-0.801144
17284975904,1763493623983145556,377723.873346,4128768,0.002324,-0.003120,-0.003000,0.375597,-9.744218,-0.796239
17285977863,1763493623984147312,377723.874346,4128768,-0.000552,-0.002287,-0.000955,0.356611,-9.734687,-0.806004
17286974174,1763493623985143568,377723.875346,4128768,-0.000152,0.000201,-0.000150,0.356569,-9.744238,-0.799602
17287976282,1763493623986146082,377723.876346,4128768,-0.002595,-0.001469,-0.000567,0.354921,-9.742708,-0.802768
17288998778,1763493623987168431,377723.877346,4128768,0.001067,-0.001057,-0.002202,0.370912,-9.736230,-0.804289
17290021534,1763493623988191334,377723.878346,4128768,0.002272,-0.000630,-0.000964,0.365977,-9.725001,-0.791638
17291002456,1763493623989172238,377723.879346,4128768,0.001063,0.001422,-0.002207,0.374062,-9.736256,-0.809004
17291983230,1763493623990153050,377723.880346,4128768,-0.000158,-0.000235,-0.001400,0.350081,-9.739520,-0.801181
17292965634,1763493623991135361,377723.881346,4128768,0.000238,0.000609,-0.000975,0.361207,-9.745825,-0.796307
17293947575,1763493623992117357,377723.882346,4128768,0.001057,-0.001062,-0.000955,0.377207,-9.747339,-0.783562
17294944238,1763493623993114039,377723.883346,4128768,0.000260,0.001845,-0.000151,0.375615,-9.739395,-0.797859
17295925086,1763493623994094869,377723.884346,4128768,-0.000584,0.001006,-0.002213,0.369212,-9.753777,-0.786729
17297065045,1763493623995234828,377723.885346,4128768,0.001856,0.000619,0.001075,0.370695,-9.736248,-0.785166
17298043875,1763493623996213658,377723.886346,4128768,0.001456,-0.003116,-0.000139,0.367492,-9.747437,-0.780353
17298906131,1763493623997075914,377723.887346,4128768,0.003948,-0.003114,-0.001354,0.380473,-9.753778,-0.802530
17300047720,1763493623998217521,377723.888346,4128768,-0.001821,-0.002265,0.002688,0.362858,-9.742689,-0.805825
17301034272,1763493623999204054,377723.889346,4128768,0.002301,-0.000235,-0.000536,0.369343,-9.747469,-0.810560
17302029879,1763493624000199680,377723.890346,4128768,0.002715,-0.001046,-0.000541,0.358281,-9.744337,-0.828137
17303010209,1763493624001180010,377723.891346,4128768,0.001471,0.000609,-0.000564,0.354992,-9.741096,-0.813877
17303991243,1763493624002161044,377723.892346,4128768,0.005979,-0.000623,-0.001348,0.353439,-9.758614,-0.807517
17305037517,1763493624003207299,377723.893346,4128768,0.001481,0.000590,-0.000561,0.372520,-9.749022,-0.797902
17306058680,1763493624004228499,377723.894346,4128768,0.002298,-0.003094,-0.000536,0.383818,-9.761777,-0.804155
17306981158,1763493624005150829,377723.895346,4128768,0.001049,-0.001458,0.000250,0.366136,-9.757060,-0.801058
17307977580,1763493624006147066,377723.896346,4128768,0.003941,0.000186,-0.002180,0.364494,-9.744334,-0.810604
17309071799,1763493624007241303,377723.897346,4128768,0.004316,0.001023,0.001093,0.375677,-9.761835,-0.804130
17309956203,1763493624008124467,377723.898346,4128768,0.004755,-0.001474,-0.001752,0.367689,-9.748974,-0.793141
17310962255,1763493624009130926,377723.899346,4128768,0.000253,-0.003115,-0.001773,0.375707,-9.755421,-0.802562
17312126065,1763493624010294514,377723.900346,4128768,0.001095,-0.001082,-0.003831,0.369238,-9.761766,-0.796180
17312976118,1763493624011145900,377723.901346,4128768,0.001896,-0.000236,-0.001371,0.362974,-9.753882,-0.810630
17313970929,1763493624012140730,377723.902346,4128768,0.002699,0.000172,-0.001779,0.358057,-9.739410,-0.802750
17314965740,1763493624013135134,377723.903346,4128768,0.000637,0.000613,0.001069,0.366179,-9.757010,-0.805800
17315966996,1763493624014136797,377723.904346,4128768,0.000610,0.001038,0.001074,0.358190,-9.757056,-0.810627
17316953955,1763493624015123738,377723.905346,4128768,0.001483,0.000154,-0.003011,0.364620,-9.734770,-0.815520
17317941526,1763493624016111308,377723.906346,4128768,0.001508,-0.003962,-0.001766,0.380441,-9.747318,-0.793059
17318998930,1763493624017168342,377723.907346,4128768,0.005566,0.001020,-0.003002,0.366209,-9.734653,-0.809185
17319986148,1763493624018155931,377723.908346,4128768,0.000270,0.001407,-0.001791,0.362865,-9.745819,-0.793221
17320985237,1763493624019155038,377723.909346,4128768,0.002269,0.004291,0.000672,0.367626,-9.745783,-0.796291
17321972215,1763493624020141998,377723.910346,4128768,-0.000572,0.002645,-0.001817,0.385225,-9.736236,-0.804204
17322972526,1763493624021142309,377723.911346,4128768,0.008416,-0.003089,-0.000920,0.373923,-9.737834,-0.794682
17323973060,1763493624022142842,377723.912346,4128768,0.003530,-0.001888,-0.000948,0.370733,-9.725042,-0.786884
17324958001,1763493624023127357,377723.913346,4128768,0.007227,-0.001064,-0.002983,0.372474,-9.744211,-0.794757
17325943145,1763493624024112928,377723.914346,4128768,0.003113,-0.000226,-0.001355,0.367688,-9.747448,-0.797907
17326998308,1763493624025168109,377723.915346,4128768,0.002281,-0.002287,-0.000121,0.361343,-9.753860,-0.802687
17327984471,1763493624026154272,377723.916346,4128768,0.003907,-0.001044,0.000267,0.353364,-9.755446,-0.794815
17329022523,1763493624027192213,377723.917346,4128768,0.000298,-0.005181,-0.003818,0.374103,-9.747405,-0.799506
17330029723,1763493624028199524,377723.918346,4128768,0.003976,-0.002311,-0.004204,0.369242,-9.747420,-0.786789
17331013961,1763493624029183780,377723.919346,4128768,0.005544,-0.000203,0.000697,0.367593,-9.753730,-0.791511
17331999198,1763493624030168999,377723.920346,4128768,0.000205,-0.000616,0.002291,0.364475,-9.742617,-0.797979
17332989324,1763493624031158106,377723.921346,4128768,0.003120,0.003479,0.000271,0.364360,-9.758608,-0.786691
17334010005,1763493624032179806,377723.922346,4128768,0.003081,0.002268,0.001480,0.370882,-9.749039,-0.801078
17334996965,1763493624033166747,377723.923346,4128768,0.003530,0.001822,-0.002592,0.370890,-9.747446,-0.804258
17335980202,1763493624034150003,377723.924346,4128768,0.000279,-0.001868,-0.000979,0.380371,-9.742655,-0.791475
17336977754,1763493624035147555,377723.925346,4128768,0.003529,-0.003941,-0.001358,0.375680,-9.757037,-0.802539
17337958843,1763493624036128644,377723.926346,4128768,0.001039,0.000597,0.000255,0.355012,-9.750653,-0.809103
17338985136,1763493624037154807,377723.927346,4128768,0.003126,-0.002290,-0.002591,0.363026,-9.758623,-0.812179
17339978577,1763493624038148377,377723.928346,4128768,0.000683,-0.001036,-0.000969,0.366222,-9.760245,-0.801072
17340960295,1763493624039130096,377723.929346,4128768,0.003105,0.001452,-0.002211,0.369246,-9.745783,-0.791549
17341990921,1763493624040158778,377723.930346,4128768,0.001038,-0.002690,0.003967,0.370686,-9.742587,-0.788326
17342931899,1763493624041101682,377723.931346,4128768,0.001475,-0.000645,-0.000140,0.369256,-9.755405,-0.794680
17343977896,1763493624042147585,377723.932346,4128768,-0.002202,-0.003534,-0.000973,0.370972,-9.753805,-0.810567
17344988762,1763493624043157730,377723.933346,4128768,-0.003826,-0.002304,-0.001397,0.356530,-9.737911,-0.812339
17346015536,1763493624044184541,377723.934346,4128768,-0.001777,-0.001485,-0.002612,0.366194,-9.755412,-0.797948
17347059607,1763493624045228889,377723.935346,4128768,-0.000178,0.001829,-0.000576,0.370863,-9.750563,-0.794711
17348066214,1763493624046235552,377723.936346,4128768,-0.002616,-0.002304,0.000242,0.362725,-9.750644,-0.786711
17348955470,1763493624047124790,377723.937346,4128768,0.000240,0.003917,-0.000165,0.356541,-9.750617,-0.807487
17349958485,1763493624048128175,377723.938346,4128768,-0.000983,0.000995,-0.001792,0.366147,-9.755384,-0.805771
17351009889,1763493624049178393,377723.939346,4128768,-0.001810,0.000995,0.001060,0.356490,-9.745811,-0.791633
17351962423,1763493624050131538,377723.940346,4128768,0.000250,0.001824,-0.001795,0.370833,-9.739444,-0.797928
17352968104,1763493624051137720,377723.941346,4128768,0.000227,0.004716,-0.000589,0.370905,-9.747432,-0.799545
17353972656,1763493624052142272,377723.942346,4128768,0.001074,0.001002,-0.003021,0.370890,-9.753886,-0.805760
17354973060,1763493624053142620,377723.943346,4128768,0.002680,-0.003094,0.000680,0.369202,-9.750617,-0.796245
17355979927,1763493624054149413,377723.944346,4128768,-0.000984,-0.002280,-0.001795,0.369084,-9.742553,-0.770877
17356990664,1763493624055160094,377723.945346,4128768,0.001085,-0.001889,-0.002593,0.375626,-9.752254,-0.797795
17358022530,1763493624056192053,377723.946346,4128768,-0.000157,0.001004,-0.002214,0.367721,-9.750690,-0.796346
17358955323,1763493624057124828,377723.947346,4128768,0.001858,0.001014,0.000262,0.370838,-9.742622,-0.793164
17359952320,1763493624058121972,377723.948346,4128768,-0.001790,-0.001075,-0.003030,0.356516,-9.742647,-0.798035
17360936483,1763493624059106265,377723.949346,4128768,-0.003807,0.002634,-0.005916,0.361235,-9.742684,-0.790040
17361918072,1763493624060087873,377723.950346,4128768,-0.004245,-0.003099,0.001066,0.366057,-9.749039,-0.802621
17363057475,1763493624061227276,377723.951346,4128768,-0.001382,-0.002707,-0.001379,0.372604,-9.755411,-0.804241
17363942843,1763493624062112625,377723.952346,4128768,-0.001827,-0.002690,0.002317,0.367593,-9.733084,-0.794807
17364943209,1763493624063113010,377723.953346,4128768,-0.001391,-0.001440,-0.000574,0.374054,-9.747399,-0.799438
17365928428,1763493624064098229,377723.954346,4128768,0.000647,-0.001460,-0.000140,0.375704,-9.748979,-0.797883
17366908665,1763493624065078485,377723.955346,4128768,-0.005883,0.000175,-0.002241,0.383667,-9.755404,-0.802524
17368048309,1763493624066218110,377723.956346,4128768,-0.002993,-0.002723,-0.003433,0.364420,-9.749039,-0.788356
17369071509,1763493624067241310,377723.957346,4128768,-0.000952,-0.001897,-0.002605,0.364437,-9.734663,-0.794824
17370053117,1763493624068222899,377723.958346,4128768,-0.000584,-0.001878,-0.000144,0.362961,-9.747501,-0.812234
17370905947,1763493624069075748,377723.959346,4128768,0.000255,-0.000237,-0.001801,0.370784,-9.747328,-0.788345
17372060943,1763493624070230744,377723.960346,4128768,-0.004677,0.000577,-0.000181,0.369235,-9.742666,-0.801086
17373039902,1763493624071209685,377723.961346,4128768,-0.003023,0.001008,0.000652,0.370857,-9.741072,-0.794794
17374020899,1763493624072190700,377723.962346,4128768,-0.002656,-0.000634,0.001870,0.364627,-9.750610,-0.807523
17375001840,1763493624073171641,377723.963346,4128768,-0.000595,-0.003924,0.000676,0.369272,-9.739388,-0.794772
17376181762,1763493624074351525,377723.964346,4128768,-0.001395,-0.000234,0.000238,0.374038,-9.739451,-0.796282
17377015592,1763493624075185393,377723.965346,4128768,0.001873,-0.000199,0.000255,0.377323,-9.742549,-0.804206
17378004218,1763493624076174019,377723.966346,4128768,0.003545,0.000617,-0.000546,0.375704,-9.745786,-0.805804
17378911937,1763493624077081590,377723.967346,4128768,-0.004237,-0.001877,-0.001813,0.362912,-9.745899,-0.805886
17379932285,1763493624078102105,377723.968346,4128768,-0.003828,-0.001057,-0.003461,0.369276,-9.744247,-0.797958
17381072633,1763493624079242434,377723.969346,4128768,-0.000157,-0.000641,0.000255,0.370799,-9.760169,-0.786711
17382053241,1763493624080223041,377723.970346,4128768,0.001463,0.000595,-0.000150,0.359660,-9.755372,-0.790013
17384592417,1763493624082762199,377723.971346,4128768,-0.000965,-0.000660,-0.001379,0.359606,-9.736166,-0.794804
17384614509,1763493624082784366,377723.972346,4128768,0.000653,-0.003103,-0.001371,0.378842,-9.740980,-0.805755
17384956767,1763493624083126549,377723.973346,4128768,-0.001768,0.000995,-0.002211,0.375595,-9.749007,-0.788299
17385953319,1763493624084123120,377723.974346,4128768,0.002725,0.001812,-0.003411,0.351723,-9.736256,-0.801264
17386934704,1763493624085104376,377723.975346,4128768,0.001056,0.001418,0.000250,0.370833,-9.736274,-0.807417
17387916164,1763493624086085965,377723.976346,4128768,0.000699,-0.001511,-0.004231,0.366062,-9.747442,-0.801064
17388965308,1763493624087134924,377723.977346,4128768,0.002740,-0.000216,-0.004243,0.374204,-9.753809,-0.805853
17389974416,1763493624088144217,377723.978346,4128768,-0.000131,0.001003,-0.003028,0.367560,-9.752285,-0.794646
17390956097,1763493624089125917,377723.979346,4128768,0.005559,-0.001473,-0.000943,0.359679,-9.750672,-0.804222
